0 100 6.299605 6.299605 6.299605
6.297978 1.026268 1.780381
5.966993 1.459345 3.055142
6.031727 4.688830 3.402062
4.661412 4.787346 4.149151
1.988392 5.067421 3.273729
1.061940 2.995650 2.471423
1.396419 1.343016 0.191100
3.653341 5.658966 4.192790
3.141048 3.531737 1.148321
4.497194 0.627291 4.405107
0.679176 0.814178 3.164941
0.807132 3.448224 0.518581
1.840376 5.616878 1.430753
2.720456 0.886562 2.522312
4.327494 1.075159 2.776997
1.149116 3.219300 4.666673
6.176363 2.333564 5.233792
0.887025 4.687444 5.227032
2.463803 3.918080 2.184070
0.290850 3.862076 3.574233
3.142835 4.559667 0.910611
0.266493 1.957836 0.766291
3.778477 4.060566 2.725374
3.502381 4.515816 4.046630
4.320123 0.605758 0.774432
0.359061 5.166130 0.790848
4.185644 4.316422 1.203237
2.748789 6.075712 5.469088
5.672638 1.125467 4.281433
3.923862 6.196644 2.776329
5.069527 6.267131 3.411557
1.612103 4.025105 3.628007
1.629843 1.206960 2.807501
0.940320 6.278966 0.767054
5.336563 4.090058 0.512679
2.667226 2.117034 0.001572
5.473355 0.023643 1.044766
0.074467 3.820428 4.598536
3.338069 2.907945 4.491831
3.653518 4.301387 6.009329
1.885681 2.013062 1.895877
5.928631 5.342866 4.745783
3.390725 2.573271 1.337855
2.355942 2.773016 0.742703
5.073890 1.038759 1.779827
1.087850 5.895437 4.289735
4.369212 3.152037 0.745908
4.288275 3.485698 3.697903
0.459179 4.020827 2.442718
1.391962 0.014059 3.122442
1.205219 0.140261 5.692254
4.653066 2.800369 2.631359
3.635584 0.835884 2.002168
2.405222 3.718122 4.218871
3.492076 0.122872 1.161313
3.747368 3.245838 2.083239
4.399974 1.675638 4.640924
5.188988 3.923250 5.685470
2.173880 0.515576 1.402428
5.619600 5.334882 1.931356
5.125122 5.085571 3.033429
3.386158 4.919038 2.115716
4.405058 2.682720 5.198690
2.383521 4.084278 0.287720
2.767613 2.943098 2.583362
5.067135 6.101234 6.297859
5.966736 1.565774 0.042239
2.801607 4.246241 3.127630
0.586819 5.607944 2.809279
5.044177 4.068836 1.947961
0.301163 1.587285 4.497169
1.477590 2.907745 5.899174
3.619893 0.190050 4.834032
1.682853 4.185451 4.830920
0.511868 0.768658 6.256152
2.236933 4.818340 5.695470
1.676915 2.315117 4.739295
2.265509 6.204127 0.201434
0.372620 2.848971 1.369246
5.625399 3.087093 1.615717
2.065191 1.806110 0.897789
0.692090 2.231845 3.500960
5.527793 2.869480 3.132809
2.614444 6.180256 2.304928
3.262429 5.318184 6.098791
2.390058 1.279336 3.469953
3.000842 3.435347 5.537215
2.570212 5.555486 4.081837
2.202857 0.422243 4.045586
3.139933 0.329433 3.537552
4.196295 0.962145 5.976751
6.007780 0.182073 5.894960
5.693499 1.630348 1.205344
5.391592 0.882614 5.497590
4.889313 1.861973 0.257362
2.510816 1.778219 5.081994
4.020854 1.454305 3.654366
5.097839 6.216971 2.040193
3.820058 4.784922 4.982787
5.494616 2.864552 0.450920
